"areaDescription","metar","time","Temperature","Humidity","Pressure","Visibility","Wind_Speed","Dew_Point"
"5 Miles W Hollywood CA","KSMO","2015-10-07T16:00:00.000-0400",75,64,30.06,10,9,62
"5 Miles W Hollywood CA","KSMO","2015-10-07T17:00:00.000-0400",76,64,30.04,10,9,63
"5 Miles W Hollywood CA","KSMO","2015-10-07T18:00:00.000-0400",76,69,30.02,10,9,65
"5 Miles W Hollywood CA","KSMO","2015-10-07T19:00:00.000-0400",75,69,30.01,10,8,64
"5 Miles W Hollywood CA","KSMO","2015-10-07T20:00:00.000-0400",74,76,30.01,10,8,66
"5 Miles W Hollywood CA","KSMO","2015-10-07T21:00:00.000-0400",72,79,30.01,10,9,65
"5 Miles W Hollywood CA","KSMO","2015-10-07T22:00:00.000-0400",71,76,30.01,10,3,63
"5 Miles W Hollywood CA","KSMO","2015-10-07T23:00:00.000-0400",71,77.5,30.015,10,1.5,63.5
"5 Miles W Hollywood CA","KSMO","2015-10-08T00:00:00.000-0400",70,78,30.03,10,0,63
"5 Miles W Hollywood CA","KSMO","2015-10-08T01:00:00.000-0400",69,84,30.03,10,0,64
"5 Miles W Hollywood CA","KSMO","2015-10-08T02:00:00.000-0400",69,87,30.03,10,0,65
"5 Miles W Hollywood CA","KSMO","2015-10-08T03:00:00.000-0400",68,87,30.03,10,0,64
"5 Miles W Hollywood CA","KSMO","2015-10-08T04:00:00.000-0400",67,90,30.02,10,0,64
"5 Miles W Hollywood CA","KSMO","2015-10-08T05:00:00.000-0400",67,90,30,10,0,64
"5 Miles W Hollywood CA","KSMO","2015-10-08T06:00:00.000-0400",67,90,30,10,0,64
"5 Miles W Hollywood CA","KSMO","2015-10-08T07:00:00.000-0400",66,90,30,10,0,63
"5 Miles W Hollywood CA","KSMO","2015-10-08T08:00:00.000-0400",65.5,88.5,30,10,1.5,62
"5 Miles W Hollywood CA","KSMO","2015-10-08T09:00:00.000-0400",65,85.5,30,10,1.5,60.5
"5 Miles W Hollywood CA","KSMO","2015-10-08T10:00:00.000-0400",66,87,30,10,0,62
"5 Miles W Hollywood CA","KSMO","2015-10-08T11:00:00.000-0400",67,84,30,9,0,62
"5 Miles W Hollywood CA","KSMO","2015-10-08T12:00:00.000-0400",73,69,30.01,10,0,62
"5 Miles W Hollywood CA","KSMO","2015-10-08T13:00:00.000-0400",78,56,30.02,10,0,61
"5 Miles W Hollywood CA","KSMO","2015-10-08T14:00:00.000-0400",78,58,30.01,10,5,62
"5 Miles W Hollywood CA","KSMO","2015-10-08T15:00:00.000-0400",78,58,30.01,10,7,62
"5 Miles W Hollywood CA","KSMO","2015-10-08T16:00:00.000-0400",80,52,29.98,10,9,61
"5 Miles W Hollywood CA","KSMO","2015-10-08T17:00:00.000-0400",80,56,29.95,10,12,63
"5 Miles W Hollywood CA","KSMO","2015-10-08T18:00:00.000-0400",78,67,29.93,10,9,66
"5 Miles W Hollywood CA","KSMO","2015-10-08T19:00:00.000-0400",77.5,69,29.92,10,9,66.5
"5 Miles W Hollywood CA","KSMO","2015-10-08T20:00:00.000-0400",77,64,29.91,10,6,64
"5 Miles W Hollywood CA","KSMO","2015-10-08T21:00:00.000-0400",76,69,29.9,10,5,65
"5 Miles W Hollywood CA","KSMO","2015-10-08T22:00:00.000-0400",75,71,29.91,10,3,65
"5 Miles W Hollywood CA","KSMO","2015-10-08T23:00:00.000-0400",75,69,29.92,10,3,64
"5 Miles W Hollywood CA","KSMO","2015-10-09T00:00:00.000-0400",73,73,29.92,10,5,64
"5 Miles W Hollywood CA","KSMO","2015-10-09T01:00:00.000-0400",73,73,29.93,10,3,64
"5 Miles W Hollywood CA","KSMO","2015-10-09T02:00:00.000-0400",74,69,29.93,10,0,63
"5 Miles W Hollywood CA","KSMO","2015-10-09T03:00:00.000-0400",73.5,71,29.925,10,0,63.5
"5 Miles W Hollywood CA","KSMO","2015-10-09T04:00:00.000-0400",71.5,77,29.92,10,0,64
"5 Miles W Hollywood CA","KSMO","2015-10-09T05:00:00.000-0400",71,79,29.91,10,5,64
"5 Miles W Hollywood CA","KSMO","2015-10-09T06:00:00.000-0400",71,76,29.91,10,0,63
"5 Miles W Hollywood CA","KSMO","2015-10-09T07:00:00.000-0400",70,81,29.91,10,5,64
"5 Miles W Hollywood CA","KSMO","2015-10-09T08:00:00.000-0400",69,81,29.91,10,0,63
"5 Miles W Hollywood CA","KSMO","2015-10-09T09:00:00.000-0400",68,81,29.91,10,3,62
"5 Miles W Hollywood CA","KSMO","2015-10-09T10:00:00.000-0400",69,75,29.92,10,3,61
"5 Miles W Hollywood CA","KSMO","2015-10-09T11:00:00.000-0400",73,69,29.93,10,0,62
"5 Miles W Hollywood CA","KSMO","2015-10-09T12:00:00.000-0400",76,58,29.93,10,0,59.5
"5 Miles W Hollywood CA","KSMO","2015-10-09T13:00:00.000-0400",82,44,29.93,10,5,58
"5 Miles W Hollywood CA","KSMO","2015-10-09T14:00:00.000-0400",86,39,29.93,10,0,58
"5 Miles W Hollywood CA","KSMO","2015-10-09T15:00:00.000-0400",90,33,29.92,10,3,57
"5 Miles W Hollywood CA","KSMO","2015-10-09T16:00:00.000-0400",90,34,29.9,10,7,58
"5 Miles W Hollywood CA","KSMO","2015-10-09T17:00:00.000-0400",88,38,29.88,10,6,59
"5 Miles W Hollywood CA","KSMO","2015-10-09T18:00:00.000-0400",92,29,29.85,10,6,55
"5 Miles W Hollywood CA","KSMO","2015-10-09T19:00:00.000-0400",92,26,29.85,10,8,52
"5 Miles W Hollywood CA","KSMO","2015-10-09T20:00:00.000-0400",83,53,29.85,10,8,64
"5 Miles W Hollywood CA","KSMO","2015-10-09T21:00:00.000-0400",84,46,29.84,10,7,61
"5 Miles W Hollywood CA","KSMO","2015-10-09T22:00:00.000-0400",83,48.5,29.84,10,3.5,61.5
"5 Miles W Hollywood CA","KSMO","2015-10-09T23:00:00.000-0400",80,55.5,29.85,10,0,62.5
"5 Miles W Hollywood CA","KSMO","2015-10-10T00:00:00.000-0400",77.5,62,29.87,10,1.5,63.5
"5 Miles W Hollywood CA","KSMO","2015-10-10T01:00:00.000-0400",78,54,29.91,10,3,60
"5 Miles W Hollywood CA","KSMO","2015-10-10T02:00:00.000-0400",78,54,29.92,10,0,60
"5 Miles W Hollywood CA","KSMO","2015-10-10T03:00:00.000-0400",77,56,29.94,10,3,60
"5 Miles W Hollywood CA","KSMO","2015-10-10T04:00:00.000-0400",75,58,29.94,10,5,59
"5 Miles W Hollywood CA","KSMO","2015-10-10T05:00:00.000-0400",74,56,29.94,10,5,57
"5 Miles W Hollywood CA","KSMO","2015-10-10T06:00:00.000-0400",76,50,29.93,10,6,56
"5 Miles W Hollywood CA","KSMO","2015-10-10T07:00:00.000-0400",77,43,29.93,10,5,53
"5 Miles W Hollywood CA","KSMO","2015-10-10T08:00:00.000-0400",77,41.5,29.93,10,5,52
"5 Miles W Hollywood CA","KSMO","2015-10-10T09:00:00.000-0400",74,48,29.94,10,0,53
"5 Miles W Hollywood CA","KSMO","2015-10-10T10:00:00.000-0400",73,50,29.96,10,6,53
"5 Miles W Hollywood CA","KSMO","2015-10-10T11:00:00.000-0400",77,42,29.97,10,5,52
"5 Miles W Hollywood CA","KSMO","2015-10-10T12:00:00.000-0400",85,34,29.98,10,5,53
"5 Miles W Hollywood CA","KSMO","2015-10-10T13:00:00.000-0400",91,26,29.98,10,5,51
"5 Miles W Hollywood CA","KSMO","2015-10-10T14:00:00.000-0400",97,21,29.98,10,0,51
"5 Miles W Hollywood CA","KSMO","2015-10-10T15:00:00.000-0400",97,21,29.96,10,0,50
"5 Miles W Hollywood CA","KSMO","2015-10-10T16:00:00.000-0400",97,21,29.94,10,12,50
"5 Miles W Hollywood CA","KSMO","2015-10-10T17:00:00.000-0400",96,20,29.92,10,10,49
"5 Miles W Hollywood CA","KSMO","2015-10-10T18:00:00.000-0400",94,22,29.9,10,12,49
"5 Miles W Hollywood CA","KSMO","2015-10-10T19:00:00.000-0400",93.5,23,29.89,10,11,50
"5 Miles W Hollywood CA","KSMO","2015-10-10T20:00:00.000-0400",88,33,29.88,10,9,55
"5 Miles W Hollywood CA","KSMO","2015-10-10T21:00:00.000-0400",88,32,29.88,10,9,54
"5 Miles W Hollywood CA","KSMO","2015-10-10T22:00:00.000-0400",87,32,29.89,10,6,54
"5 Miles W Hollywood CA","KSMO","2015-10-10T23:00:00.000-0400",88,28,29.9,10,3,51
"5 Miles W Hollywood CA","KSMO","2015-10-11T00:00:00.000-0400",83,46,29.91,10,0,60
"5 Miles W Hollywood CA","KSMO","2015-10-11T01:00:00.000-0400",79,60,29.92,10,0,64
"5 Miles W Hollywood CA","KSMO","2015-10-11T02:00:00.000-0400",77,69,29.92,10,0,66
"5 Miles W Hollywood CA","KSMO","2015-10-11T03:00:00.000-0400",77,64,29.92,10,3,64
"5 Miles W Hollywood CA","KSMO","2015-10-11T04:00:00.000-0400",77,50,29.92,10,3,57
"5 Miles W Hollywood CA","KSMO","2015-10-11T05:00:00.000-0400",78,43,29.93,10,0,54
"5 Miles W Hollywood CA","KSMO","2015-10-11T06:00:00.000-0400",76,48,29.93,10,3,55
"5 Miles W Hollywood CA","KSMO","2015-10-11T07:00:00.000-0400",75,48,29.92,10,3,54
"5 Miles W Hollywood CA","KSMO","2015-10-11T08:00:00.000-0400",74,50,29.92,10,3,54
"5 Miles W Hollywood CA","KSMO","2015-10-11T09:00:00.000-0400",75,48,29.93,10,3,54
"5 Miles W Hollywood CA","KSMO","2015-10-11T10:00:00.000-0400",74,48,29.93,10,3,53
"5 Miles W Hollywood CA","KSMO","2015-10-11T11:00:00.000-0400",77,45,29.93,10,3,54
"5 Miles W Hollywood CA","KSMO","2015-10-11T12:00:00.000-0400",82,41,29.95,10,6,56
"5 Miles W Hollywood CA","KSMO","2015-10-11T13:00:00.000-0400",84.5,36.5,29.95,10,4.5,55
"5 Miles W Hollywood CA","KSMO","2015-10-11T14:00:00.000-0400",93,25,29.94,10,3,52
"5 Miles W Hollywood CA","KSMO","2015-10-11T15:00:00.000-0400",95,23,29.92,10,3,51
"5 Miles W Hollywood CA","KSMO","2015-10-11T16:00:00.000-0400",94,27,29.9,10,9,55
"5 Miles W Hollywood CA","KSMO","2015-10-11T17:00:00.000-0400",88,33,29.88,10,9,55
"5 Miles W Hollywood CA","KSMO","2015-10-11T18:00:00.000-0400",90,30,29.86,10,7,54
"5 Miles W Hollywood CA","KSMO","2015-10-11T19:00:00.000-0400",88,30,29.85,10,12,53
"5 Miles W Hollywood CA","KSMO","2015-10-11T20:00:00.000-0400",87,31,29.85,10,7,53
"5 Miles W Hollywood CA","KSMO","2015-10-11T21:00:00.000-0400",86,34,29.85,10,7,54
"5 Miles W Hollywood CA","KSMO","2015-10-11T22:00:00.000-0400",82,47,29.86,10,7,60
"5 Miles W Hollywood CA","KSMO","2015-10-11T23:00:00.000-0400",80.5,53.5,29.865,10,3.5,62
"5 Miles W Hollywood CA","KSMO","2015-10-12T00:00:00.000-0400",78.5,62,29.875,10,1.5,64.5
"5 Miles W Hollywood CA","KSMO","2015-10-12T01:00:00.000-0400",78,64,29.89,10,5,65
"5 Miles W Hollywood CA","KSMO","2015-10-12T02:00:00.000-0400",76,74,29.91,10,5,67
"5 Miles W Hollywood CA","KSMO","2015-10-12T03:00:00.000-0400",75,74,29.91,10,0,66
"5 Miles W Hollywood CA","KSMO","2015-10-12T04:00:00.000-0400",75,69,29.93,10,0,64
"5 Miles W Hollywood CA","KSMO","2015-10-12T05:00:00.000-0400",74,69,29.94,10,0,63
"5 Miles W Hollywood CA","KSMO","2015-10-12T06:00:00.000-0400",73,76,29.93,10,3,65
"5 Miles W Hollywood CA","KSMO","2015-10-12T07:00:00.000-0400",73,73,29.91,10,0,64
"5 Miles W Hollywood CA","KSMO","2015-10-12T08:00:00.000-0400",72,73,29.9,10,3,63
"5 Miles W Hollywood CA","KSMO","2015-10-12T09:00:00.000-0400",72,68.5,29.9,10,3,61
"5 Miles W Hollywood CA","KSMO","2015-10-12T10:00:00.000-0400",72,66,29.9,10,3,60
"5 Miles W Hollywood CA","KSMO","2015-10-12T11:00:00.000-0400",75,64,29.92,10,0,62
"5 Miles W Hollywood CA","KSMO","2015-10-12T12:00:00.000-0400",80,49,29.93,10,3,59
"5 Miles W Hollywood CA","KSMO","2015-10-12T13:00:00.000-0400",83,44,29.95,10,0,59
"5 Miles W Hollywood CA","KSMO","2015-10-12T14:00:00.000-0400",84,43,29.96,10,7,59
"5 Miles W Hollywood CA","KSMO","2015-10-12T15:00:00.000-0400",83,49,29.96,10,8,62
"5 Miles W Hollywood CA","KSMO","2015-10-12T16:00:00.000-0400",85,45,29.96,10,6,61
"5 Miles W Hollywood CA","KSMO","2015-10-12T17:00:00.000-0400",87,37,29.93,10,7,58
"5 Miles W Hollywood CA","KSMO","2015-10-12T18:00:00.000-0400",89,35.5,29.92,10,3.5,58.5
"5 Miles W Hollywood CA","KSMO","2015-10-12T19:00:00.000-0400",92,31,29.9,10,5,57
"5 Miles W Hollywood CA","KSMO","2015-10-12T20:00:00.000-0400",91.5,30,29.895,10,4,55.5
"5 Miles W Hollywood CA","KSMO","2015-10-12T21:00:00.000-0400",91,29,29.88,10,0,54
"5 Miles W Hollywood CA","KSMO","2015-10-12T22:00:00.000-0400",87,37,29.88,10,3,58
"5 Miles W Hollywood CA","KSMO","2015-10-12T23:00:00.000-0400",85,40,29.89,10,3,58
"5 Miles W Hollywood CA","KSMO","2015-10-13T00:00:00.000-0400",85,42,29.9,10,3,59
"5 Miles W Hollywood CA","KSMO","2015-10-13T01:00:00.000-0400",83,49,29.91,10,6,62
"5 Miles W Hollywood CA","KSMO","2015-10-13T02:00:00.000-0400",80,67,29.93,10,5,68
"5 Miles W Hollywood CA","KSMO","2015-10-13T03:00:00.000-0400",78,74,29.94,10,0,69
"5 Miles W Hollywood CA","KSMO","2015-10-13T04:00:00.000-0400",77.5,75.5,29.945,10,0,69
"5 Miles W Hollywood CA","KSMO","2015-10-13T05:00:00.000-0400",77,77,29.97,10,0,69
"5 Miles W Hollywood CA","KSMO","2015-10-13T06:00:00.000-0400",78,69,29.99,10,0,67
"5 Miles W Hollywood CA","KSMO","2015-10-13T07:00:00.000-0400",77,69,29.99,10,3,66
"5 Miles W Hollywood CA","KSMO","2015-10-13T08:00:00.000-0400",78,64,30,10,0,65
"5 Miles W Hollywood CA","KSMO","2015-10-13T09:00:00.000-0400",78,64,30.01,10,3,65
"5 Miles W Hollywood CA","KSMO","2015-10-13T10:00:00.000-0400",78,60,30.03,10,0,63
"5 Miles W Hollywood CA","KSMO","2015-10-13T11:00:00.000-0400",79,58,30.04,10,0,63
"5 Miles W Hollywood CA","KSMO","2015-10-13T12:00:00.000-0400",83,49,30.05,10,5,62
"5 Miles W Hollywood CA","KSMO","2015-10-13T13:00:00.000-0400",84,49,30.06,10,6,63
"5 Miles W Hollywood CA","KSMO","2015-10-13T14:00:00.000-0400",84.5,52,30.055,10,6.5,65
"5 Miles W Hollywood CA","KSMO","2015-10-13T15:00:00.000-0400",84,58,30.05,10,8,67.5
"5 Miles W Hollywood CA","KSMO","2015-10-13T16:00:00.000-0400",82,63,30.04,10,10,68
"5 Miles W Hollywood CA","KSMO","2015-10-13T17:00:00.000-0400",82,60,30.01,10,12,67
"5 Miles W Hollywood CA","KSMO","2015-10-13T18:00:00.000-0400",82,60,29.99,10,9,67
"5 Miles W Hollywood CA","KSMO","2015-10-13T19:00:00.000-0400",82,60,29.98,10,10,67
"5 Miles W Hollywood CA","KSMO","2015-10-13T20:00:00.000-0400",80,71,29.98,10,9,70
"5 Miles W Hollywood CA","KSMO","2015-10-13T21:00:00.000-0400",77,82,29.98,10,9,71
"5 Miles W Hollywood CA","KSMO","2015-10-13T22:00:00.000-0400",76,85,29.99,10,7,71
"5 Miles W Hollywood CA","KSMO","2015-10-13T23:00:00.000-0400",75,90,29.99,10,6,72
"5 Miles W Hollywood CA","KSMO","2015-10-14T00:00:00.000-0400",74,94,30.01,10,6,72
"5 Miles W Hollywood CA","KSMO","2015-10-14T01:00:00.000-0400",73,96,30.03,9,0,72
"5 Miles W Hollywood CA","KSMO","2015-10-14T02:00:00.000-0400",74,91,30.03,10,0,71
"5 Miles W Hollywood CA","KSMO","2015-10-14T03:00:00.000-0400",73,94,30.02,10,0,71
"5 Miles W Hollywood CA","KSMO","2015-10-14T04:00:00.000-0400",73,94,30.02,10,0,71
"5 Miles W Hollywood CA","KSMO","2015-10-14T05:00:00.000-0400",73,92,30.005,7.5,2.5,70.5
"5 Miles W Hollywood CA","KSMO","2015-10-14T06:00:00.000-0400",72.5,95.5,29.99,3.875,0,71
"5 Miles W Hollywood CA","KSMO","2015-10-14T07:00:00.000-0400",71.5,96.5,29.985,2.375,0,70.5
"5 Miles W Hollywood CA","KSMO","2015-10-14T08:00:00.000-0400",71,96,29.98,6,0,70
"5 Miles W Hollywood CA","KSMO","2015-10-14T09:00:00.000-0400",72,94,29.99,7,0,70
"5 Miles W Hollywood CA","KSMO","2015-10-14T10:00:00.000-0400",72,90.5,29.99,8.5,0,69
"5 Miles W Hollywood CA","KSMO","2015-10-14T11:00:00.000-0400",74,85,29.99,10,0,69
"5 Miles W Hollywood CA","KSMO","2015-10-14T12:00:00.000-0400",75,79,30,10,5,68
"5 Miles W Hollywood CA","KSMO","2015-10-14T13:00:00.000-0400",77,71,30.01,10,3,67
"5 Miles W Hollywood CA","KSMO","2015-10-14T14:00:00.000-0400",78,71,30.01,10,5,68
"5 Miles W Hollywood CA","KSMO","2015-10-14T15:00:00.000-0400",83,59,30,10,6,67
"5 Miles W Hollywood CA","KSMO","2015-10-14T16:00:00.000-0400",81,65,29.98,10,9,68
"5 Miles W Hollywood CA","KSMO","2015-10-14T17:00:00.000-0400",79,69,29.96,10,9,68
"5 Miles W Hollywood CA","KSMO","2015-10-14T18:00:00.000-0400",77,77,29.93,10,10,69
"5 Miles W Hollywood CA","KSMO","2015-10-14T19:00:00.000-0400",77,77,29.92,10,8,69
"5 Miles W Hollywood CA","KSMO","2015-10-14T20:00:00.000-0400",76.5,78,29.915,10,8.5,69
"5 Miles W Hollywood CA","KSMO","2015-10-14T21:00:00.000-0400",75.5,80.5,29.905,10,7.5,69
"5 Miles W Hollywood CA","KSMO","2015-10-14T22:00:00.000-0400",73,90,29.9,10,9,70
"5 Miles W Hollywood CA","KSMO","2015-10-14T23:00:00.000-0400",73,90,29.91,10,3,70
"5 Miles W Hollywood CA","KSMO","2015-10-15T00:00:00.000-0400",72,91,29.915,10,4,69
"5 Miles W Hollywood CA","KSMO","2015-10-15T01:00:00.000-0400",72,91,29.92,10,5,69
"5 Miles W Hollywood CA","KSMO","2015-10-15T02:00:00.000-0400",72,91,29.925,10,3,69
"5 Miles W Hollywood CA","KSMO","2015-10-15T03:00:00.000-0400",72,94,29.93,10,5,70
"5 Miles W Hollywood CA","KSMO","2015-10-15T04:00:00.000-0400",72,94,29.93,10,7,70
"5 Miles W Hollywood CA","KSMO","2015-10-15T05:00:00.000-0400",72,91,29.93,10,8,69
"5 Miles W Hollywood CA","KSMO","2015-10-15T06:00:00.000-0400",72,91,29.93,10,5.5,69
"5 Miles W Hollywood CA","KSMO","2015-10-15T07:00:00.000-0400",72,91,29.925,10,5.5,69
"5 Miles W Hollywood CA","KSMO","2015-10-15T08:00:00.000-0400",72,91,29.92,10,8.5,69
"5 Miles W Hollywood CA","KSMO","2015-10-15T09:00:00.000-0400",72,89,29.945,10,4.5,68.5
"5 Miles W Hollywood CA","KSMO","2015-10-15T10:00:00.000-0400",72,91,29.95,10,8,69
"5 Miles W Hollywood CA","KSMO","2015-10-15T11:00:00.000-0400",71,93,29.97,10,7,69
"5 Miles W Hollywood CA","KSMO","2015-10-15T12:00:00.000-0400",72.5,85.5,29.975,10,6,68
"5 Miles W Hollywood CA","KSMO","2015-10-15T13:00:00.000-0400",73,84,29.975,10,6,68
"5 Miles W Hollywood CA","KSMO","2015-10-15T14:00:00.000-0400",75.5,78,29.965,10,6.5,68
"5 Miles W Hollywood CA","KSMO","2015-10-15T15:00:00.000-0400",75,76,29.95,10,9,67
"5 Miles W Hollywood CA","KSMO","2015-10-15T16:00:00.000-0400",77,71,29.93,10,9,67
"5 Miles W Hollywood CA","KSMO","2015-10-15T17:00:00.000-0400",76.5,71,29.925,10,8.5,66.5
"5 Miles W Hollywood CA","KSMO","2015-10-15T18:00:00.000-0400",76,71,29.89,10,13,66
"5 Miles W Hollywood CA","KSMO","2015-10-15T19:00:00.000-0400",75,76,29.9,10,9,67
"5 Miles W Hollywood CA","KSMO","2015-10-15T20:00:00.000-0400",74,76,29.9,10,9,66
"5 Miles W Hollywood CA","KSMO","2015-10-15T21:00:00.000-0400",73,79,29.89,10,7,66
"5 Miles W Hollywood CA","KSMO","2015-10-15T22:00:00.000-0400",72.5,80.5,29.895,10,6.5,66
"5 Miles W Hollywood CA","KSMO","2015-10-15T23:00:00.000-0400",72,82,29.9,10,7,66
"5 Miles W Hollywood CA","KSMO","2015-10-16T00:00:00.000-0400",72,84,29.91,10,5,67
"5 Miles W Hollywood CA","KSMO","2015-10-16T01:00:00.000-0400",72,87,29.91,10,0,68
"5 Miles W Hollywood CA","KSMO","2015-10-16T02:00:00.000-0400",71.5,87,29.91,10,0,67.5
"5 Miles W Hollywood CA","KSMO","2015-10-16T03:00:00.000-0400",70,90,29.9,10,0,67
"5 Miles W Hollywood CA","KSMO","2015-10-16T04:00:00.000-0400",71,87,29.9,10,0,67
"5 Miles W Hollywood CA","KSMO","2015-10-16T05:00:00.000-0400",69,90,29.9,10,0,66
"5 Miles W Hollywood CA","KSMO","2015-10-16T06:00:00.000-0400",69.5,91.5,29.895,10,0,67
"5 Miles W Hollywood CA","KSMO","2015-10-16T07:00:00.000-0400",70,90,29.89,10,0,67
"5 Miles W Hollywood CA","KSMO","2015-10-16T08:00:00.000-0400",71,87,29.89,10,0,67
"5 Miles W Hollywood CA","KSMO","2015-10-16T09:00:00.000-0400",71,81,29.9,10,3,65
"5 Miles W Hollywood CA","KSMO","2015-10-16T10:00:00.000-0400",71,84,29.91,10,0,66
"5 Miles W Hollywood CA","KSMO","2015-10-16T11:00:00.000-0400",71,84,29.91,10,2.5,66
"5 Miles W Hollywood CA","KSMO","2015-10-16T12:00:00.000-0400",72,82,29.93,10,0,66
"5 Miles W Hollywood CA","KSMO","2015-10-16T13:00:00.000-0400",71.5,84.5,29.94,8,1.5,66.5
"5 Miles W Hollywood CA","KSMO","2015-10-16T14:00:00.000-0400",72,84,29.93,10,6,67
"5 Miles W Hollywood CA","KSMO","2015-10-16T15:00:00.000-0400",72,82,29.92,10,6,66
"5 Miles W Hollywood CA","KSMO","2015-10-16T16:00:00.000-0400",73,79,29.91,10,9,66
"5 Miles W Hollywood CA","KSMO","2015-10-16T17:00:00.000-0400",74,76,29.89,10,9,66
"5 Miles W Hollywood CA","KSMO","2015-10-16T18:00:00.000-0400",73,79,29.88,10,8,66
"5 Miles W Hollywood CA","KSMO","2015-10-16T19:00:00.000-0400",72.5,81.5,29.885,10,9,66.5
"5 Miles W Hollywood CA","KSMO","2015-10-16T20:00:00.000-0400",72,84,29.88,10,9,67
"5 Miles W Hollywood CA","KSMO","2015-10-16T21:00:00.000-0400",72,84,29.88,10,9,67
"5 Miles W Hollywood CA","KSMO","2015-10-16T22:00:00.000-0400",71,84,29.89,10,6,66
"5 Miles W Hollywood CA","KSMO","2015-10-16T23:00:00.000-0400",72,82,29.91,10,6,66
"5 Miles W Hollywood CA","KSMO","2015-10-17T00:00:00.000-0400",71,84,29.92,10,5.5,66
"5 Miles W Hollywood CA","KSMO","2015-10-17T01:00:00.000-0400",71,87,29.92,10,5,67
"5 Miles W Hollywood CA","KSMO","2015-10-17T02:00:00.000-0400",71,87,29.92,10,0,67
"5 Miles W Hollywood CA","KSMO","2015-10-17T03:00:00.000-0400",72,84,29.92,10,5,67
"5 Miles W Hollywood CA","KSMO","2015-10-17T04:00:00.000-0400",72,84,29.91,10,3,67
"5 Miles W Hollywood CA","KSMO","2015-10-17T05:00:00.000-0400",72,84,29.9,10,0,67
"5 Miles W Hollywood CA","KSMO","2015-10-17T06:00:00.000-0400",71.5,85.5,29.9,10,1.5,67
"5 Miles W Hollywood CA","KSMO","2015-10-17T07:00:00.000-0400",70,90,29.89,10,0,67
"5 Miles W Hollywood CA","KSMO","2015-10-17T08:00:00.000-0400",70,87,29.89,10,0,66
"5 Miles W Hollywood CA","KSMO","2015-10-17T09:00:00.000-0400",70,84,29.89,10,0,65
"5 Miles W Hollywood CA","KSMO","2015-10-17T10:00:00.000-0400",69,87,29.91,10,0,65
"5 Miles W Hollywood CA","KSMO","2015-10-17T11:00:00.000-0400",70,84,29.92,10,0,65
"5 Miles W Hollywood CA","KSMO","2015-10-17T12:00:00.000-0400",73,76,29.94,10,0,65
"5 Miles W Hollywood CA","KSMO","2015-10-17T13:00:00.000-0400",75,74,29.94,10,5,66
"5 Miles W Hollywood CA","KSMO","2015-10-17T14:00:00.000-0400",76,74,29.94,10,7,67
"5 Miles W Hollywood CA","KSMO","2015-10-17T15:00:00.000-0400",77,71,29.93,10,10,67
"5 Miles W Hollywood CA","KSMO","2015-10-17T16:00:00.000-0400",76.5,70,29.92,10,10,66
"5 Miles W Hollywood CA","KSMO","2015-10-17T17:00:00.000-0400",77,64,29.89,10,9,64
"5 Miles W Hollywood CA","KSMO","2015-10-17T18:00:00.000-0400",76,69,29.87,10,12,65
"5 Miles W Hollywood CA","KSMO","2015-10-17T19:00:00.000-0400",75,71,29.86,10,13,65
"5 Miles W Hollywood CA","KSMO","2015-10-17T20:00:00.000-0400",75,71,29.85,10,12,65
"5 Miles W Hollywood CA","KSMO","2015-10-17T21:00:00.000-0400",72,79,29.86,10,10,65
"5 Miles W Hollywood CA","KSMO","2015-10-17T22:00:00.000-0400",72,79,29.86,10,6,65
"5 Miles W Hollywood CA","KSMO","2015-10-17T23:00:00.000-0400",71,81,29.88,10,6,65
"5 Miles W Hollywood CA","KSMO","2015-10-18T00:00:00.000-0400",71,81,29.88,10,6,65
"5 Miles W Hollywood CA","KSMO","2015-10-18T01:00:00.000-0400",71,80,29.885,10,5.5,64.5
"5 Miles W Hollywood CA","KSMO","2015-10-18T02:00:00.000-0400",69,84,29.9,10,0,64
"5 Miles W Hollywood CA","KSMO","2015-10-18T03:00:00.000-0400",70,81,29.89,10,0,64
"5 Miles W Hollywood CA","KSMO","2015-10-18T04:00:00.000-0400",70,84,29.89,10,0,65
"5 Miles W Hollywood CA","KSMO","2015-10-18T05:00:00.000-0400",71,81,29.9,10,3,65
"5 Miles W Hollywood CA","KSMO","2015-10-18T06:00:00.000-0400",71,81,29.89,10,3,65
"5 Miles W Hollywood CA","KSMO","2015-10-18T07:00:00.000-0400",70.5,85.5,29.89,8.5,1.5,66
"5 Miles W Hollywood CA","KSMO","2015-10-18T08:00:00.000-0400",70,87,29.9,8,0,66
"5 Miles W Hollywood CA","KSMO","2015-10-18T09:00:00.000-0400",70,90,29.9,9,0,67
"5 Miles W Hollywood CA","KSMO","2015-10-18T10:00:00.000-0400",70,87,29.91,10,0,66
"5 Miles W Hollywood CA","KSMO","2015-10-18T11:00:00.000-0400",69.5,88.5,29.915,7.5,0,66
"5 Miles W Hollywood CA","KSMO","2015-10-18T12:00:00.000-0400",69,90,29.94,7,0,66
"5 Miles W Hollywood CA","KSMO","2015-10-18T13:00:00.000-0400",71,84,29.95,10,5,66
"5 Miles W Hollywood CA","KSMO","2015-10-18T14:00:00.000-0400",72,80,29.95,10,5,65.5
"5 Miles W Hollywood CA","KSMO","2015-10-18T15:00:00.000-0400",75,69,29.94,10,7,64
